sector,CountryDestination,CountryOrigin,pi
28,2,1,0
28,2,2,1
28,2,3,0
28,2,4,0
28,2,5,0
28,2,6,0
28,2,7,0
28,2,8,0
28,2,9,0
28,2,10,0
28,2,11,0
28,2,12,0
28,2,13,0
28,2,14,0
28,2,15,0
28,2,16,0
28,2,17,0
28,2,18,0
28,2,19,0
28,2,20,0
28,2,21,0
28,2,22,0
28,2,23,0
28,2,24,0
28,2,25,0
28,2,26,0
28,2,27,0
28,2,28,0
28,2,29,0
28,2,30,0
28,2,31,0
28,3,1,0
28,3,2,0
28,3,3,1
28,3,4,0
28,3,5,0
28,3,6,0
28,3,7,0
28,3,8,0
28,3,9,0
28,3,10,0
28,3,11,0
28,3,12,0
28,3,13,0
28,3,14,0
28,3,15,0
28,3,16,0
28,3,17,0
28,3,18,0
28,3,19,0
28,3,20,0
28,3,21,0
28,3,22,0
28,3,23,0
28,3,24,0
28,3,25,0
28,3,26,0
28,3,27,0
28,3,28,0
28,3,29,0
28,3,30,0
28,3,31,0
28,4,1,0
28,4,2,0
28,4,3,0
28,4,4,1
28,4,5,0
28,4,6,0
28,4,7,0
28,4,8,0
28,4,9,0
28,4,10,0
28,4,11,0
28,4,12,0
28,4,13,0
28,4,14,0
28,4,15,0
28,4,16,0
28,4,17,0
28,4,18,0
28,4,19,0
28,4,20,0
28,4,21,0
28,4,22,0
28,4,23,0
28,4,24,0
28,4,25,0
28,4,26,0
28,4,27,0
28,4,28,0
28,4,29,0
28,4,30,0
28,4,31,0
28,5,1,0
28,5,2,0
28,5,3,0
28,5,4,0
28,5,5,1
28,5,6,0
28,5,7,0
28,5,8,0
28,5,9,0
28,5,10,0
28,5,11,0
28,5,12,0
28,5,13,0
28,5,14,0
28,5,15,0
28,5,16,0
28,5,17,0
28,5,18,0
28,5,19,0
28,5,20,0
28,5,21,0
28,5,22,0
28,5,23,0
28,5,24,0
28,5,25,0
28,5,26,0
28,5,27,0
28,5,28,0
28,5,29,0
28,5,30,0
28,5,31,0
28,6,1,0
28,6,2,0
28,6,3,0
28,6,4,0
28,6,5,0
28,6,6,1
28,6,7,0
28,6,8,0
28,6,9,0
28,6,10,0
28,6,11,0
28,6,12,0
28,6,13,0
28,6,14,0
28,6,15,0
28,6,16,0
28,6,17,0
28,6,18,0
28,6,19,0
28,6,20,0
28,6,21,0
28,6,22,0
28,6,23,0
28,6,24,0
28,6,25,0
28,6,26,0
28,6,27,0
28,6,28,0
28,6,29,0
28,6,30,0
28,6,31,0
28,7,1,0
28,7,2,0
28,7,3,0
28,7,4,0
28,7,5,0
28,7,6,0
28,7,7,1
28,7,8,0
28,7,9,0
28,7,10,0
28,7,11,0
28,7,12,0
28,7,13,0
28,7,14,0
28,7,15,0
28,7,16,0
28,7,17,0
28,7,18,0
28,7,19,0
28,7,20,0
28,7,21,0
28,7,22,0
28,7,23,0
28,7,24,0
28,7,25,0
28,7,26,0
28,7,27,0
28,7,28,0
28,7,29,0
28,7,30,0
28,7,31,0
28,8,1,0
28,8,2,0
28,8,3,0
28,8,4,0
28,8,5,0
28,8,6,0
28,8,7,0
28,8,8,1
28,8,9,0
28,8,10,0
28,8,11,0
28,8,12,0
28,8,13,0
28,8,14,0
28,8,15,0
28,8,16,0
28,8,17,0
28,8,18,0
28,8,19,0
28,8,20,0
28,8,21,0
28,8,22,0
28,8,23,0
28,8,24,0
28,8,25,0
28,8,26,0
28,8,27,0
28,8,28,0
28,8,29,0
28,8,30,0
28,8,31,0
28,9,1,0
28,9,2,0
28,9,3,0
28,9,4,0
28,9,5,0
28,9,6,0
28,9,7,0
28,9,8,0
28,9,9,1
28,9,10,0
28,9,11,0
28,9,12,0
28,9,13,0
28,9,14,0
28,9,15,0
28,9,16,0
28,9,17,0
28,9,18,0
28,9,19,0
28,9,20,0
28,9,21,0
28,9,22,0
28,9,23,0
28,9,24,0
28,9,25,0
28,9,26,0
28,9,27,0
28,9,28,0
28,9,29,0
28,9,30,0
28,9,31,0
28,10,1,0
28,10,2,0
28,10,3,0
28,10,4,0
28,10,5,0
28,10,6,0
28,10,7,0
28,10,8,0
28,10,9,0
28,10,10,1
28,10,11,0
28,10,12,0
28,10,13,0
28,10,14,0
28,10,15,0
28,10,16,0
28,10,17,0
28,10,18,0
28,10,19,0
28,10,20,0
28,10,21,0
28,10,22,0
28,10,23,0
28,10,24,0
28,10,25,0
28,10,26,0
28,10,27,0
28,10,28,0
28,10,29,0
28,10,30,0
28,10,31,0
28,11,1,0
28,11,2,0
28,11,3,0
28,11,4,0
28,11,5,0
28,11,6,0
28,11,7,0
28,11,8,0
28,11,9,0
28,11,10,0
28,11,11,1
28,11,12,0
28,11,13,0
28,11,14,0
28,11,15,0
28,11,16,0
28,11,17,0
28,11,18,0
28,11,19,0
28,11,20,0
28,11,21,0
28,11,22,0
28,11,23,0
28,11,24,0
28,11,25,0
28,11,26,0
28,11,27,0
28,11,28,0
28,11,29,0
28,11,30,0
28,11,31,0
28,12,1,0
28,12,2,0
28,12,3,0
28,12,4,0
28,12,5,0
28,12,6,0
28,12,7,0
28,12,8,0
28,12,9,0
28,12,10,0
28,12,11,0
28,12,12,1
28,12,13,0
28,12,14,0
28,12,15,0
28,12,16,0
28,12,17,0
28,12,18,0
28,12,19,0
28,12,20,0
28,12,21,0
28,12,22,0
28,12,23,0
28,12,24,0
28,12,25,0
28,12,26,0
28,12,27,0
28,12,28,0
28,12,29,0
28,12,30,0
28,12,31,0
28,13,1,0
28,13,2,0
28,13,3,0
28,13,4,0
28,13,5,0
28,13,6,0
28,13,7,0
28,13,8,0
28,13,9,0
28,13,10,0
28,13,11,0
28,13,12,0
28,13,13,1
28,13,14,0
28,13,15,0
28,13,16,0
28,13,17,0
28,13,18,0
28,13,19,0
28,13,20,0
28,13,21,0
28,13,22,0
28,13,23,0
28,13,24,0
28,13,25,0
28,13,26,0
28,13,27,0
28,13,28,0
28,13,29,0
28,13,30,0
28,13,31,0
28,14,1,0
28,14,2,0
28,14,3,0
28,14,4,0
28,14,5,0
28,14,6,0
28,14,7,0
28,14,8,0
28,14,9,0
28,14,10,0
28,14,11,0
28,14,12,0
28,14,13,0
28,14,14,1
28,14,15,0
28,14,16,0
28,14,17,0
28,14,18,0
28,14,19,0
28,14,20,0
28,14,21,0
28,14,22,0
28,14,23,0
28,14,24,0
28,14,25,0
28,14,26,0
28,14,27,0
28,14,28,0
28,14,29,0
28,14,30,0
28,14,31,0
28,15,1,0
28,15,2,0
28,15,3,0
28,15,4,0
28,15,5,0
28,15,6,0
28,15,7,0
28,15,8,0
28,15,9,0
28,15,10,0
28,15,11,0
28,15,12,0
28,15,13,0
28,15,14,0
28,15,15,1
28,15,16,0
28,15,17,0
28,15,18,0
28,15,19,0
28,15,20,0
28,15,21,0
28,15,22,0
28,15,23,0
28,15,24,0
28,15,25,0
28,15,26,0
28,15,27,0
28,15,28,0
28,15,29,0
28,15,30,0
28,15,31,0
28,16,1,0
28,16,2,0
28,16,3,0
28,16,4,0
28,16,5,0
28,16,6,0
28,16,7,0
28,16,8,0
28,16,9,0
28,16,10,0
28,16,11,0
28,16,12,0
28,16,13,0
28,16,14,0
28,16,15,0
28,16,16,1
28,16,17,0
28,16,18,0
28,16,19,0
28,16,20,0
28,16,21,0
28,16,22,0
28,16,23,0
28,16,24,0
28,16,25,0
28,16,26,0
28,16,27,0
28,16,28,0
28,16,29,0
28,16,30,0
28,16,31,0
28,17,1,0
28,17,2,0
28,17,3,0
28,17,4,0
28,17,5,0
28,17,6,0
28,17,7,0
28,17,8,0
28,17,9,0
28,17,10,0
28,17,11,0
28,17,12,0
28,17,13,0
28,17,14,0
28,17,15,0
28,17,16,0
28,17,17,1
28,17,18,0
28,17,19,0
28,17,20,0
28,17,21,0
28,17,22,0
28,17,23,0
28,17,24,0
28,17,25,0
28,17,26,0
28,17,27,0
28,17,28,0
28,17,29,0
28,17,30,0
28,17,31,0
28,18,1,0
28,18,2,0
28,18,3,0
28,18,4,0
28,18,5,0
28,18,6,0
28,18,7,0
28,18,8,0
28,18,9,0
28,18,10,0
28,18,11,0
28,18,12,0
28,18,13,0
28,18,14,0
28,18,15,0
28,18,16,0
28,18,17,0
28,18,18,1
28,18,19,0
28,18,20,0
28,18,21,0
28,18,22,0
28,18,23,0
28,18,24,0
28,18,25,0
28,18,26,0
28,18,27,0
28,18,28,0
28,18,29,0
28,18,30,0
28,18,31,0
28,19,1,0
28,19,2,0
28,19,3,0
28,19,4,0
28,19,5,0
28,19,6,0
28,19,7,0
28,19,8,0
28,19,9,0
28,19,10,0
28,19,11,0
28,19,12,0
28,19,13,0
28,19,14,0
28,19,15,0
28,19,16,0
28,19,17,0
28,19,18,0
28,19,19,1
28,19,20,0
28,19,21,0
28,19,22,0
28,19,23,0
28,19,24,0
28,19,25,0
28,19,26,0
28,19,27,0
28,19,28,0
28,19,29,0
28,19,30,0
28,19,31,0
28,20,1,0
28,20,2,0
28,20,3,0
28,20,4,0
28,20,5,0
28,20,6,0
28,20,7,0
28,20,8,0
28,20,9,0
28,20,10,0
28,20,11,0
28,20,12,0
28,20,13,0
28,20,14,0
28,20,15,0
28,20,16,0
28,20,17,0
28,20,18,0
28,20,19,0
28,20,20,1
28,20,21,0
28,20,22,0
28,20,23,0
28,20,24,0
28,20,25,0
28,20,26,0
28,20,27,0
28,20,28,0
28,20,29,0
28,20,30,0
28,20,31,0
28,21,1,0
28,21,2,0
28,21,3,0
28,21,4,0
28,21,5,0
28,21,6,0
28,21,7,0
28,21,8,0
28,21,9,0
28,21,10,0
28,21,11,0
28,21,12,0
28,21,13,0
28,21,14,0
28,21,15,0
28,21,16,0
28,21,17,0
28,21,18,0
28,21,19,0
28,21,20,0
28,21,21,1
28,21,22,0
28,21,23,0
28,21,24,0
28,21,25,0
28,21,26,0
28,21,27,0
28,21,28,0
28,21,29,0
28,21,30,0
28,21,31,0
28,22,1,0
28,22,2,0
28,22,3,0
28,22,4,0
28,22,5,0
28,22,6,0
28,22,7,0
28,22,8,0
28,22,9,0
28,22,10,0
28,22,11,0
28,22,12,0
28,22,13,0
28,22,14,0
28,22,15,0
28,22,16,0
28,22,17,0
28,22,18,0
28,22,19,0
28,22,20,0
28,22,21,0
28,22,22,1
28,22,23,0
28,22,24,0
28,22,25,0
28,22,26,0
28,22,27,0
28,22,28,0
28,22,29,0
28,22,30,0
28,22,31,0
28,23,1,0
28,23,2,0
28,23,3,0
28,23,4,0
28,23,5,0
28,23,6,0
28,23,7,0
28,23,8,0
28,23,9,0
28,23,10,0
28,23,11,0
28,23,12,0
28,23,13,0
28,23,14,0
28,23,15,0
28,23,16,0
28,23,17,0
28,23,18,0
28,23,19,0
28,23,20,0
28,23,21,0
28,23,22,0
28,23,23,1
28,23,24,0
28,23,25,0
28,23,26,0
28,23,27,0
28,23,28,0
28,23,29,0
28,23,30,0
28,23,31,0
28,24,1,0
28,24,2,0
28,24,3,0
28,24,4,0
28,24,5,0
28,24,6,0
28,24,7,0
28,24,8,0
28,24,9,0
28,24,10,0
28,24,11,0
28,24,12,0
28,24,13,0
28,24,14,0
28,24,15,0
28,24,16,0
28,24,17,0
28,24,18,0
28,24,19,0
28,24,20,0
28,24,21,0
28,24,22,0
28,24,23,0
28,24,24,1
28,24,25,0
28,24,26,0
28,24,27,0
28,24,28,0
28,24,29,0
28,24,30,0
28,24,31,0
28,25,1,0
28,25,2,0
28,25,3,0
28,25,4,0
28,25,5,0
28,25,6,0
28,25,7,0
28,25,8,0
28,25,9,0
28,25,10,0
28,25,11,0
28,25,12,0
28,25,13,0
28,25,14,0
28,25,15,0
28,25,16,0
28,25,17,0
28,25,18,0
28,25,19,0
28,25,20,0
28,25,21,0
28,25,22,0
28,25,23,0
28,25,24,0
28,25,25,1
28,25,26,0
28,25,27,0
28,25,28,0
28,25,29,0
28,25,30,0
28,25,31,0
28,26,1,0
28,26,2,0
28,26,3,0
28,26,4,0
28,26,5,0
28,26,6,0
28,26,7,0
28,26,8,0
28,26,9,0
28,26,10,0
28,26,11,0
28,26,12,0
28,26,13,0
28,26,14,0
28,26,15,0
28,26,16,0
28,26,17,0
28,26,18,0
28,26,19,0
28,26,20,0
28,26,21,0
28,26,22,0
28,26,23,0
28,26,24,0
28,26,25,0
28,26,26,1
28,26,27,0
28,26,28,0
28,26,29,0
28,26,30,0
28,26,31,0
28,27,1,0
28,27,2,0
28,27,3,0
28,27,4,0
28,27,5,0
28,27,6,0
28,27,7,0
28,27,8,0
28,27,9,0
28,27,10,0
28,27,11,0
28,27,12,0
28,27,13,0
28,27,14,0
28,27,15,0
28,27,16,0
28,27,17,0
28,27,18,0
28,27,19,0
28,27,20,0
28,27,21,0
28,27,22,0
28,27,23,0
28,27,24,0
28,27,25,0
28,27,26,0
28,27,27,1
28,27,28,0
28,27,29,0
28,27,30,0
28,27,31,0
28,28,1,0
28,28,2,0
28,28,3,0
28,28,4,0
28,28,5,0
28,28,6,0
28,28,7,0
28,28,8,0
28,28,9,0
28,28,10,0
28,28,11,0
28,28,12,0
28,28,13,0
28,28,14,0
28,28,15,0
28,28,16,0
28,28,17,0
28,28,18,0
28,28,19,0
28,28,20,0
28,28,21,0
28,28,22,0
28,28,23,0
28,28,24,0
28,28,25,0
28,28,26,0
28,28,27,0
28,28,28,1
28,28,29,0
28,28,30,0
28,28,31,0
28,29,1,0
28,29,2,0
28,29,3,0
28,29,4,0
28,29,5,0
28,29,6,0
28,29,7,0
28,29,8,0
28,29,9,0
28,29,10,0
28,29,11,0
28,29,12,0
28,29,13,0
28,29,14,0
28,29,15,0
28,29,16,0
28,29,17,0
28,29,18,0
28,29,19,0
28,29,20,0
28,29,21,0
28,29,22,0
28,29,23,0
28,29,24,0
28,29,25,0
28,29,26,0
28,29,27,0
28,29,28,0
28,29,29,1
28,29,30,0
28,29,31,0
28,30,1,0
28,30,2,0
28,30,3,0
28,30,4,0
28,30,5,0
28,30,6,0
28,30,7,0
28,30,8,0
28,30,9,0
28,30,10,0
28,30,11,0
28,30,12,0
28,30,13,0
28,30,14,0
28,30,15,0
28,30,16,0
28,30,17,0
28,30,18,0
28,30,19,0
28,30,20,0
28,30,21,0
28,30,22,0
28,30,23,0
28,30,24,0
28,30,25,0
28,30,26,0
28,30,27,0
28,30,28,0
28,30,29,0
28,30,30,1
28,30,31,0
28,31,1,0
28,31,2,0
28,31,3,0
28,31,4,0
28,31,5,0
28,31,6,0
28,31,7,0
28,31,8,0
28,31,9,0
28,31,10,0
28,31,11,0
28,31,12,0
28,31,13,0
28,31,14,0
28,31,15,0
28,31,16,0
28,31,17,0
28,31,18,0
28,31,19,0
28,31,20,0
28,31,21,0
28,31,22,0
28,31,23,0
28,31,24,0
28,31,25,0
28,31,26,0
28,31,27,0
28,31,28,0
28,31,29,0
28,31,30,0
28,31,31,1
29,1,1,1
29,1,2,0
29,1,3,0
29,1,4,0
29,1,5,0
29,1,6,0
29,1,7,0
29,1,8,0
29,1,9,0
29,1,10,0
29,1,11,0
29,1,12,0
29,1,13,0
29,1,14,0
29,1,15,0
29,1,16,0
29,1,17,0
29,1,18,0
29,1,19,0
29,1,20,0
29,1,21,0
29,1,22,0
29,1,23,0
29,1,24,0
29,1,25,0
29,1,26,0
29,1,27,0
29,1,28,0
29,1,29,0
29,1,30,0
29,1,31,0
29,2,1,0
29,2,2,1
29,2,3,0
29,2,4,0
29,2,5,0
29,2,6,0
29,2,7,0
29,2,8,0
29,2,9,0
29,2,10,0
29,2,11,0
29,2,12,0
29,2,13,0
29,2,14,0
29,2,15,0
29,2,16,0
29,2,17,0
29,2,18,0
29,2,19,0
29,2,20,0
29,2,21,0
29,2,22,0
29,2,23,0
29,2,24,0
29,2,25,0
29,2,26,0
29,2,27,0
29,2,28,0
29,2,29,0
29,2,30,0
29,2,31,0
29,3,1,0
29,3,2,0
29,3,3,1
29,3,4,0
29,3,5,0
29,3,6,0
29,3,7,0
29,3,8,0
29,3,9,0
29,3,10,0
29,3,11,0
29,3,12,0
29,3,13,0
29,3,14,0
29,3,15,0
29,3,16,0
29,3,17,0
29,3,18,0
29,3,19,0
29,3,20,0
29,3,21,0
29,3,22,0
29,3,23,0
29,3,24,0
29,3,25,0
29,3,26,0
29,3,27,0
29,3,28,0
29,3,29,0
29,3,30,0
29,3,31,0
29,4,1,0
29,4,2,0
29,4,3,0
29,4,4,1
29,4,5,0
29,4,6,0
29,4,7,0
29,4,8,0
29,4,9,0
29,4,10,0
29,4,11,0
29,4,12,0
29,4,13,0
29,4,14,0
29,4,15,0
29,4,16,0
29,4,17,0
29,4,18,0
29,4,19,0
29,4,20,0
29,4,21,0
29,4,22,0
29,4,23,0
29,4,24,0
29,4,25,0
29,4,26,0
29,4,27,0
29,4,28,0
29,4,29,0
29,4,30,0
29,4,31,0
29,5,1,0
29,5,2,0
29,5,3,0
29,5,4,0
29,5,5,1
29,5,6,0
29,5,7,0
29,5,8,0
29,5,9,0
29,5,10,0
29,5,11,0
29,5,12,0
29,5,13,0
29,5,14,0
29,5,15,0
29,5,16,0
29,5,17,0
29,5,18,0
29,5,19,0
29,5,20,0
29,5,21,0
29,5,22,0
29,5,23,0
29,5,24,0
29,5,25,0
29,5,26,0
29,5,27,0
29,5,28,0
29,5,29,0
29,5,30,0
29,5,31,0
29,6,1,0
29,6,2,0
29,6,3,0
29,6,4,0
29,6,5,0
29,6,6,1
29,6,7,0
29,6,8,0
29,6,9,0
29,6,10,0
29,6,11,0
29,6,12,0
29,6,13,0
29,6,14,0
29,6,15,0
29,6,16,0
29,6,17,0
29,6,18,0
29,6,19,0
29,6,20,0
29,6,21,0
29,6,22,0
29,6,23,0
29,6,24,0
29,6,25,0
29,6,26,0
29,6,27,0
29,6,28,0
29,6,29,0
29,6,30,0
29,6,31,0
29,7,1,0
29,7,2,0
29,7,3,0
29,7,4,0
29,7,5,0
29,7,6,0
29,7,7,1
29,7,8,0
29,7,9,0
29,7,10,0
29,7,11,0
29,7,12,0
29,7,13,0
29,7,14,0
29,7,15,0
29,7,16,0
29,7,17,0
29,7,18,0
29,7,19,0
29,7,20,0
29,7,21,0
29,7,22,0
29,7,23,0
29,7,24,0
29,7,25,0
29,7,26,0
29,7,27,0
29,7,28,0
29,7,29,0
29,7,30,0
29,7,31,0
29,8,1,0
29,8,2,0
29,8,3,0
29,8,4,0
29,8,5,0
29,8,6,0
29,8,7,0
29,8,8,1
29,8,9,0
29,8,10,0
29,8,11,0
29,8,12,0
29,8,13,0
29,8,14,0
29,8,15,0
29,8,16,0
29,8,17,0
29,8,18,0
29,8,19,0
29,8,20,0
29,8,21,0
29,8,22,0
29,8,23,0
29,8,24,0
29,8,25,0
29,8,26,0
29,8,27,0
29,8,28,0
29,8,29,0
29,8,30,0
29,8,31,0
29,9,1,0
29,9,2,0
29,9,3,0
29,9,4,0
29,9,5,0
29,9,6,0
29,9,7,0
29,9,8,0
29,9,9,1
29,9,10,0
29,9,11,0
29,9,12,0
29,9,13,0
29,9,14,0
29,9,15,0
29,9,16,0
29,9,17,0
29,9,18,0
29,9,19,0
29,9,20,0
29,9,21,0
29,9,22,0
29,9,23,0
29,9,24,0
29,9,25,0
29,9,26,0
29,9,27,0
29,9,28,0
29,9,29,0
29,9,30,0
29,9,31,0
29,10,1,0
29,10,2,0
29,10,3,0
29,10,4,0
29,10,5,0
29,10,6,0
29,10,7,0
29,10,8,0
29,10,9,0
29,10,10,1
29,10,11,0
29,10,12,0
29,10,13,0
29,10,14,0
29,10,15,0
29,10,16,0
29,10,17,0
29,10,18,0
29,10,19,0
29,10,20,0
29,10,21,0
29,10,22,0
29,10,23,0
29,10,24,0
29,10,25,0
29,10,26,0
29,10,27,0
29,10,28,0
29,10,29,0
29,10,30,0
29,10,31,0
29,11,1,0
29,11,2,0
29,11,3,0
29,11,4,0
29,11,5,0
29,11,6,0
29,11,7,0
29,11,8,0
29,11,9,0
29,11,10,0
29,11,11,1
29,11,12,0
29,11,13,0
29,11,14,0
29,11,15,0
29,11,16,0
29,11,17,0
29,11,18,0
29,11,19,0
29,11,20,0
29,11,21,0
29,11,22,0
29,11,23,0
29,11,24,0
29,11,25,0
29,11,26,0
29,11,27,0
29,11,28,0
29,11,29,0
29,11,30,0
29,11,31,0
29,12,1,0
29,12,2,0
29,12,3,0
29,12,4,0
29,12,5,0
29,12,6,0
29,12,7,0
29,12,8,0
29,12,9,0
29,12,10,0
29,12,11,0
29,12,12,1
29,12,13,0
29,12,14,0
29,12,15,0
29,12,16,0
29,12,17,0
29,12,18,0
29,12,19,0
29,12,20,0
29,12,21,0
29,12,22,0
29,12,23,0
29,12,24,0
29,12,25,0
29,12,26,0
29,12,27,0
29,12,28,0
29,12,29,0
29,12,30,0
29,12,31,0
29,13,1,0
29,13,2,0
29,13,3,0
29,13,4,0
29,13,5,0
29,13,6,0
29,13,7,0
29,13,8,0
29,13,9,0
29,13,10,0
29,13,11,0
29,13,12,0
29,13,13,1
29,13,14,0
29,13,15,0
29,13,16,0
29,13,17,0
29,13,18,0
29,13,19,0
29,13,20,0
29,13,21,0
29,13,22,0
29,13,23,0
29,13,24,0
29,13,25,0
29,13,26,0
29,13,27,0
29,13,28,0
29,13,29,0
29,13,30,0
29,13,31,0
29,14,1,0
29,14,2,0
29,14,3,0
29,14,4,0
29,14,5,0
29,14,6,0
29,14,7,0
29,14,8,0
29,14,9,0
29,14,10,0
29,14,11,0
29,14,12,0
29,14,13,0
29,14,14,1
29,14,15,0
29,14,16,0
29,14,17,0
29,14,18,0
29,14,19,0
29,14,20,0
29,14,21,0
29,14,22,0
29,14,23,0
29,14,24,0
29,14,25,0
29,14,26,0
29,14,27,0
29,14,28,0
29,14,29,0
29,14,30,0
29,14,31,0
29,15,1,0
29,15,2,0
29,15,3,0
29,15,4,0
29,15,5,0
29,15,6,0
29,15,7,0
29,15,8,0
29,15,9,0
29,15,10,0
29,15,11,0
29,15,12,0
29,15,13,0
29,15,14,0
29,15,15,1
29,15,16,0
29,15,17,0
29,15,18,0
29,15,19,0
29,15,20,0
29,15,21,0
29,15,22,0
29,15,23,0
29,15,24,0
29,15,25,0
29,15,26,0
29,15,27,0
29,15,28,0
29,15,29,0
29,15,30,0
29,15,31,0
29,16,1,0
29,16,2,0
29,16,3,0
29,16,4,0
29,16,5,0
29,16,6,0
29,16,7,0
29,16,8,0
29,16,9,0
29,16,10,0
29,16,11,0
29,16,12,0
29,16,13,0
29,16,14,0
29,16,15,0
29,16,16,1
29,16,17,0
29,16,18,0
29,16,19,0
29,16,20,0
29,16,21,0
29,16,22,0
29,16,23,0
29,16,24,0
29,16,25,0
29,16,26,0
29,16,27,0
29,16,28,0
29,16,29,0
29,16,30,0
29,16,31,0
29,17,1,0
29,17,2,0
29,17,3,0
29,17,4,0
29,17,5,0
29,17,6,0
29,17,7,0
29,17,8,0
29,17,9,0
29,17,10,0
29,17,11,0
29,17,12,0
29,17,13,0
29,17,14,0
29,17,15,0
29,17,16,0
29,17,17,1
29,17,18,0
29,17,19,0
29,17,20,0
29,17,21,0
29,17,22,0
29,17,23,0
29,17,24,0
29,17,25,0
29,17,26,0
29,17,27,0
29,17,28,0
29,17,29,0
29,17,30,0
29,17,31,0
29,18,1,0
29,18,2,0
29,18,3,0
29,18,4,0
29,18,5,0
29,18,6,0
29,18,7,0
29,18,8,0
29,18,9,0
29,18,10,0
29,18,11,0
29,18,12,0
29,18,13,0
29,18,14,0
29,18,15,0
29,18,16,0
29,18,17,0
29,18,18,1
29,18,19,0
29,18,20,0
29,18,21,0
29,18,22,0
29,18,23,0
29,18,24,0
29,18,25,0
29,18,26,0
29,18,27,0
29,18,28,0
29,18,29,0
29,18,30,0
29,18,31,0
29,19,1,0
29,19,2,0
29,19,3,0
29,19,4,0
29,19,5,0
29,19,6,0
29,19,7,0
29,19,8,0
29,19,9,0
29,19,10,0
29,19,11,0
29,19,12,0
29,19,13,0
29,19,14,0
29,19,15,0
29,19,16,0
29,19,17,0
29,19,18,0
29,19,19,1
29,19,20,0
29,19,21,0
29,19,22,0
29,19,23,0
29,19,24,0
29,19,25,0
29,19,26,0
29,19,27,0
29,19,28,0
29,19,29,0
29,19,30,0
29,19,31,0
29,20,1,0
29,20,2,0
29,20,3,0
29,20,4,0
29,20,5,0
29,20,6,0
29,20,7,0
29,20,8,0
29,20,9,0
29,20,10,0
29,20,11,0
29,20,12,0
29,20,13,0
29,20,14,0
29,20,15,0
29,20,16,0
29,20,17,0
29,20,18,0
29,20,19,0
29,20,20,1
29,20,21,0
29,20,22,0
29,20,23,0
29,20,24,0
29,20,25,0
29,20,26,0
29,20,27,0
29,20,28,0
29,20,29,0
29,20,30,0
29,20,31,0
29,21,1,0
29,21,2,0
29,21,3,0
29,21,4,0
29,21,5,0
29,21,6,0
29,21,7,0
29,21,8,0
29,21,9,0
29,21,10,0
29,21,11,0
29,21,12,0
29,21,13,0
29,21,14,0
29,21,15,0
29,21,16,0
29,21,17,0
29,21,18,0
29,21,19,0
29,21,20,0
29,21,21,1
29,21,22,0
29,21,23,0
29,21,24,0
29,21,25,0
29,21,26,0
29,21,27,0
29,21,28,0
29,21,29,0
29,21,30,0
29,21,31,0
29,22,1,0
29,22,2,0
29,22,3,0
29,22,4,0
29,22,5,0
29,22,6,0
29,22,7,0
29,22,8,0
29,22,9,0
29,22,10,0
29,22,11,0
29,22,12,0
29,22,13,0
29,22,14,0
29,22,15,0
29,22,16,0
29,22,17,0
29,22,18,0
29,22,19,0
29,22,20,0
29,22,21,0
29,22,22,1
29,22,23,0
29,22,24,0
29,22,25,0
29,22,26,0
29,22,27,0
29,22,28,0
29,22,29,0
29,22,30,0
29,22,31,0
29,23,1,0
29,23,2,0
29,23,3,0
29,23,4,0
29,23,5,0
29,23,6,0
29,23,7,0
29,23,8,0
29,23,9,0
29,23,10,0
29,23,11,0
29,23,12,0
29,23,13,0
29,23,14,0
29,23,15,0
29,23,16,0
29,23,17,0
29,23,18,0
29,23,19,0
29,23,20,0
29,23,21,0
29,23,22,0
29,23,23,1
29,23,24,0
29,23,25,0
29,23,26,0
29,23,27,0
29,23,28,0
29,23,29,0
29,23,30,0
29,23,31,0
29,24,1,0
29,24,2,0
29,24,3,0
29,24,4,0
29,24,5,0
29,24,6,0
29,24,7,0
29,24,8,0
29,24,9,0
29,24,10,0
29,24,11,0
29,24,12,0
29,24,13,0
29,24,14,0
29,24,15,0
29,24,16,0
29,24,17,0
29,24,18,0
29,24,19,0
29,24,20,0
29,24,21,0
29,24,22,0
29,24,23,0
29,24,24,1
29,24,25,0
29,24,26,0
29,24,27,0
29,24,28,0
29,24,29,0
29,24,30,0
29,24,31,0
29,25,1,0
29,25,2,0
29,25,3,0
29,25,4,0
29,25,5,0
29,25,6,0
29,25,7,0
29,25,8,0
29,25,9,0
29,25,10,0
29,25,11,0
29,25,12,0
29,25,13,0
29,25,14,0
29,25,15,0
29,25,16,0
29,25,17,0
29,25,18,0
29,25,19,0
29,25,20,0
29,25,21,0
29,25,22,0
29,25,23,0
29,25,24,0
29,25,25,1
29,25,26,0
29,25,27,0
29,25,28,0
29,25,29,0
29,25,30,0
29,25,31,0
29,26,1,0
29,26,2,0
29,26,3,0
29,26,4,0
29,26,5,0
29,26,6,0
29,26,7,0
29,26,8,0
29,26,9,0
29,26,10,0
29,26,11,0
29,26,12,0
29,26,13,0
29,26,14,0
29,26,15,0
29,26,16,0
29,26,17,0
29,26,18,0
29,26,19,0
29,26,20,0
29,26,21,0
29,26,22,0
29,26,23,0
29,26,24,0
29,26,25,0
29,26,26,1
29,26,27,0
29,26,28,0
29,26,29,0
29,26,30,0
29,26,31,0
29,27,1,0
29,27,2,0
29,27,3,0
29,27,4,0
29,27,5,0
29,27,6,0
29,27,7,0
29,27,8,0
29,27,9,0
29,27,10,0
29,27,11,0
